min_resting_heartrate,avg_resting_heartrate,max_resting_heartrate,min_active_heartrate,avg_active_heartrate,max_active_heartrate,min_bmi,avg_bmi,max_bmi,min_vo2,avg_vo2,max_vo2,min_workout_minutes,avg_workout_minutes,max_workout_minutes,min_steps,avg_steps,max_steps,as_x_aah,bmi_change,steps_change,workout_minutes_change,var_workout_minutes,var_steps,lifestyle
31.7104433,52.38434597,71.34247951,100.0074962,96.29018072,99.83275467,15.00022098,17.22927253,19.09418803,34.71408014,35.93327297,37.04860124,0,39.48853782,92.13322056,10031,13939.8,9975,1342265.861,4.093967051,-56,92.13322056,299.5050751,1.36E+07,Cardio Enthusiast
27.24535518,49.47569983,68.0505928,100.2031635,96.89824143,99.98701594,19.85287219,22.46086781,24.85601416,39.56158711,40.80541009,42.07893738,0,32.34967733,9.867288884,10028,12850.74795,9982,1245214.877,5.003141971,-46,9.867288884,211.0060338,9987886.326,Cardio Enthusiast
28.57501713,53.91823789,78.87626238,100.361923,113.8241053,99.93071547,11.86144644,13.29895323,14.59696759,31.75327705,32.89296356,33.79576203,0,46.57833395,93.62060114,10012,15522.69863,9920,1766857.283,2.735521157,-92,93.62060114,413.6762697,1.89E+07,Cardio Enthusiast
25.3875161,49.08206877,69.07917596,100.3240684,91.10443289,99.44251305,17.93945051,21.24319962,23.6388604,40.5242109,41.69487516,42.74146614,0,33.11385604,9.753159384,10132,13197.4137,9989,1202342.891,5.699409886,-143,9.753159384,252.3477321,1.25E+07,Cardio Enthusiast
28.24069117,48.78971088,66.1661226,100.0075499,105.0670469,99.96252408,21.27286829,23.70539278,26.52664854,41.31425084,42.36836761,43.90143595,0,45.4512041,99.65461608,10000,11149.75342,9945,1171471.666,5.253780245,-55,99.65461608,768.0417718,8835108.268,Athlete
30.54535401,50.74614014,68.20252927,100.0601389,110.2618134,99.9665464,17.08202521,19.62041448,21.9549321,34.7666585,35.77763549,36.63038969,0,35.8161401,9.64995345,10049,13334.89589,9994,1470329.802,4.872906887,-55,9.64995345,265.1068823,1.23E+07,Cardio Enthusiast
33.92234515,53.91650948,71.36846957,100.6903428,116.3073921,99.02089911,12.58846101,13.90657671,15.37440187,27.48224811,28.37797873,29.13851314,0,46.77428829,98.99033978,10014,15452.10959,9995,1797194.569,2.785940859,-19,98.99033978,390.1332296,2.07E+07,Cardio Enthusiast
31.46708861,51.58630793,74.13184179,100.0211554,102.6140894,99.97737505,16.89306366,19.39536895,21.6702412,39.57181525,40.60043549,41.82444797,0,36.35259013,91.44816922,10007,13600.46027,9920,1395598.847,4.77717754,-87,91.44816922,278.4479986,1.38E+07,Cardio Enthusiast
32.41919987,49.71938378,69.68688727,100.0090455,101.6784452,99.90552278,18.7085186,21.25475205,23.21941671,40.08903205,41.2313565,42.33220605,0,34.00035417,9.907461408,10033,13007.29863,9978,1322561.901,4.510898118,-55,9.907461408,234.9691003,1.22E+07,Cardio Enthusiast
27.61409069,48.86714288,71.00394691,100.0049318,102.8100704,99.9986753,19.47284602,22.01399147,24.32105482,40.54438311,42.00576756,43.06109763,0,32.74215585,9.663836725,10031,12823.08767,9940,1318342.547,4.848208798,-91,9.663836725,200.3088275,9977568.573,Cardio Enthusiast
30.71839039,48.11002205,73.37786692,100.0323737,93.80892204,99.97882449,21.39337338,24.2182154,27.82870752,44.58132453,46.02670147,47.14753684,0,30.41111247,9.945389789,10054,12296.60548,9996,1153531.305,6.435334143,-58,9.945389789,195.1185242,1.01E+07,Cardio Enthusiast
28.66257856,48.31670375,68.78750376,100.0150463,98.89888308,99.96985969,20.28016654,22.75084792,24.9657186,43.84588969,45.05376657,46.20927726,0,34.00070538,9.339158969,10045,13160.49589,9967,1301558.344,4.685552057,-78,9.339158969,213.9859348,1.06E+07,Cardio Enthusiast
32.58682726,52.02459197,71.83315249,100.0172462,103.0990527,99.99749549,15.52895374,17.88675534,19.96690848,36.77476855,37.79227385,38.82493634,0,54.42868393,99.24175547,10021,11816.12877,9989,1218231.683,4.437954735,-32,99.24175547,1031.526047,1.17E+07,Athlete
27.95746172,51.03912773,71.60617149,100.0063123,100.3225162,99.99390626,17.96180277,20.33368375,22.75087595,38.55732394,39.85305518,41.04618058,0,34.79436746,9.989158179,10036,13216.9863,9989,1325961.323,4.789073176,-47,9.989158179,238.7257844,1.15E+07,Cardio Enthusiast
29.16461996,50.63341067,77.89061597,100.2478894,90.87165495,99.82336168,17.74437585,19.88882447,22.64773127,40.56814558,41.6908418,42.71752912,0,35.08989215,8.790236782,10003,13229.28219,9995,1202166.767,4.903355421,-8,8.790236782,243.038265,1.16E+07,Cardio Enthusiast
30.15563226,53.9098276,71.76243507,100.1118145,104.5115684,99.97690355,14.0648838,15.9029168,17.90374935,32.40546209,33.2804967,34.2125275,0,42.3448766,92.39476818,10069,14483.64384,9934,1513708.333,3.838865547,-135,92.39476818,326.4808292,1.63E+07,Cardio Enthusiast
34.42610067,52.30458271,72.92270222,100.080691,100.4225168,99.99571426,15.68533005,18.42822051,21.13994235,36.63645452,37.82874033,39.03970393,0,48.04605409,99.92788902,10002,11205.72055,9986,1125306.66,5.454612299,-16,99.92788902,1034.764957,1.09E+07,Athlete
30.3420161,51.35019988,69.63782191,100.0134287,113.0195148,99.8225816,16.31052212,18.64911285,21.50230795,35.60403863,36.57126807,37.53640624,0,37.41435959,9.175667578,10029,13798.35068,9962,1559482.899,5.191785833,-67,9.175667578,291.4295052,1.34E+07,Cardio Enthusiast
25.83469981,50.1871721,67.36383691,100.0261277,102.0106395,99.9796404,17.36247694,19.32500425,21.23388199,38.54073526,39.64033616,40.8942564,0,50.6808648,99.49706668,10025,11532.6411,9996,1176452.093,3.871405052,-29,99.49706668,1013.756252,1.02E+07,Athlete
35.63750527,52.80983881,73.36111332,100.0009007,105.7801084,99.97962573,14.44167095,16.55353458,18.50631625,36.33712044,37.33319269,38.46483234,0,55.95991675,99.69210884,10032,11943.47397,9998,1263381.972,4.064645298,-34,99.69210884,1183.784903,1.39E+07,Athlete
27.45825345,48.83114226,72.113403,100.0280854,109.1061255,99.98760924,22.71143878,25.44876933,28.75109845,41.06530759,42.51800978,43.59888383,0,29.85418229,9.935312988,10028,12374.1726,9976,1350098.029,6.039659666,-52,9.935312988,171.4406785,8689071.683,Cardio Enthusiast
29.17360055,50.00877111,67.93667981,100.0341224,101.6342979,99.95793834,15.97630695,17.86381386,20.04839934,40.1260788,41.40413928,42.77714384,0,54.26313032,98.94327767,10020,11929.74795,9983,1212471.557,4.072092397,-37,98.94327767,1189.641251,1.31E+07,Athlete
34.78264447,52.30216763,73.11012095,100.0841184,108.7324781,99.97952055,13.60913486,15.42929296,17.44287475,34.94070771,36.22001721,37.10901785,0,58.38963364,98.79664665,10008,12257.46027,9998,1332784.03,3.833739887,-10,98.79664665,1379.086362,1.50E+07,Athlete
30.31948175,51.26360906,73.42491375,100.0656743,97.76158062,99.96712236,15.76768498,18.03868,19.92430532,36.22502689,37.13192542,38.33815363,0,37.0178616,91.15193545,10007,13890.05479,9982,1357913.712,4.156620339,-25,91.15193545,263.8588758,1.45E+07,Cardio Enthusiast
31.01825309,51.75313887,72.88750402,100.4510031,113.153512,99.95345722,16.44165139,18.61111315,20.75378476,33.52443959,34.63245863,35.63204837,0,35.3400718,9.578838319,10047,13196.79178,9975,1493263.338,4.312133364,-72,9.578838319,269.3301934,1.15E+07,Cardio Enthusiast
29.37128582,53.46963148,74.82047743,100.1226711,99.42845311,99.97645214,13.16485253,15.58046162,17.48274737,30.88136581,31.74294144,32.78525863,0,43.45493456,98.72261724,10011,14864.12055,9992,1477916.513,4.317894838,-19,98.72261724,356.6058477,1.79E+07,Cardio Enthusiast
31.89600279,52.27335081,71.36168719,100.041987,105.5582045,99.83353346,17.89794046,19.78867272,22.3396608,34.25475767,35.26229158,36.19796222,0,36.01886961,9.903846919,10006,13461.48219,9990,1420969.89,4.441720337,-16,9.903846919,256.6838707,1.24E+07,Cardio Enthusiast
35.62881136,53.61642993,71.77848526,100.0746284,107.070545,99.85565117,13.67021785,16.05499879,17.96155874,30.58270257,31.61186794,32.63421443,0,39.18474775,9.650891121,10026,14197.85479,9975,1520172.05,4.291340891,-51,9.650891121,304.9425067,1.56E+07,Cardio Enthusiast
29.39198871,51.35814483,70.20898692,100.023601,104.5941299,99.97614746,14.65157227,17.32937613,19.59791507,37.19307443,38.66970904,39.85212334,0,39.37878379,9.673239733,10013,14138.12329,9983,1478764.703,4.946342794,-30,9.673239733,267.3930643,1.25E+07,Cardio Enthusiast
29.76676522,49.70938908,69.02539884,100.8092451,87.53102193,99.97114202,19.87954633,22.4800606,25.88679738,39.65149384,40.78668675,41.97871539,0,33.1420518,9.921558902,10002,12941.60274,9939,1132791.713,6.007251053,-63,9.921558902,208.0003008,1.01E+07,Cardio Enthusiast
28.92963047,49.62573443,70.87319867,100.0255543,100.9606393,99.88260183,20.56709157,22.96167085,25.23812743,40.38363969,41.64828085,43.05990696,0,31.91214914,9.973775602,10037,12550.64932,9890,1267121.579,4.671035861,-147,9.973775602,217.9312434,1.03E+07,Cardio Enthusiast
33.85144908,54.58446703,72.7820887,100.3850382,115.0419687,99.70396974,12.71107537,14.22799114,15.65734811,31.99020557,32.9089923,34.16493773,0,45.84707772,97.02666715,10014,15298.55068,9795,1759975.389,2.946272747,-219,97.02666715,404.5030014,1.95E+07,Cardio Enthusiast
26.01039144,52.08959052,73.56017312,100.0451242,99.15260627,99.99516969,17.46276172,19.37669501,22.11839595,34.57286464,35.50439055,36.4986207,0,35.12387372,9.948773224,10024,13337.3589,9988,1322433.896,4.655634232,-36,9.948773224,261.1085642,1.18E+07,Cardio Enthusiast
30.50659728,50.99397414,73.96775056,100.0297633,95.88768877,99.94882617,18.71987235,20.89839021,23.85947522,34.12904083,35.17038388,36.15678862,0,32.8756424,9.689460818,10012,12906.23836,9942,1237549.367,5.139602874,-70,9.689460818,247.1578031,1.19E+07,Cardio Enthusiast
32.59644191,51.53397383,69.60456327,100.4856266,114.078782,99.49932015,14.77343879,16.58769526,18.38778385,36.12993408,37.00038553,37.95033971,0,40.35614308,97.21609145,10006,14127.69863,9971,1611670.652,3.614345056,-35,97.21609145,336.9288545,1.42E+07,Cardio Enthusiast
32.16319597,49.21009204,67.45255633,100.0053071,103.6425891,99.98416284,21.32205546,24.16577269,27.08282084,37.36095522,38.6509627,39.87976307,0,43.95620619,98.42527926,10011,11162.78082,9978,1156939.506,5.760765382,-33,98.42527926,754.0349739,9542232.303,Athlete
24.34764885,49.52519623,68.86247657,100.0423568,102.775881,99.98886788,21.33915007,24.40405587,27.20257576,37.43267197,38.6315451,39.84752449,0,30.3918404,9.697552468,10012,12405.93151,9994,1275030.54,5.86342569,-18,9.697552468,187.8906741,9246937.779,Cardio Enthusiast
33.03325997,49.45856138,68.23900534,105.1205947,122.1892567,98.97456755,19.20423034,21.3018763,23.27030018,42.27563728,43.41449958,44.59069766,0,50.31264833,98.76950131,10050,11490.79178,9977,1404051.307,4.066069833,-73,98.76950131,867.6118827,9857300.537,Athlete
31.47846328,50.39431166,72.1508239,100.1460142,93.43404062,99.8659368,19.28484275,22.74934393,25.2905865,39.18625631,40.40697755,41.68783701,0,32.6753517,9.746561502,10016,12708.73973,9997,1187428.904,6.005743748,-19,9.746561502,219.6285534,9530464.056,Cardio Enthusiast
32.99929224,54.65683213,74.96745368,100.1596636,110.2606243,99.99909082,10.00678092,10.97539929,9.940354717,28.5340016,29.18378936,30.05878329,0,53.62276605,99.38926736,10045,16649.80274,9917,1835817.644,-0.066426205,-128,99.38926736,524.2214012,2.35E+07,Cardio Enthusiast
32.53622221,50.27489052,67.83892008,100.0293988,93.03834391,99.92250337,18.21130285,20.55263228,22.49001538,41.4519325,42.73296886,44.01663128,0,35.13264779,9.429801129,10107,13351.55616,9994,1242206.674,4.278712526,-113,9.429801129,238.1229274,1.18E+07,Cardio Enthusiast
32.25636789,52.0241543,72.42769958,100.1330722,99.28499185,99.89822394,15.1487066,16.89419455,18.84236633,33.06898234,33.94699718,35.15763955,0,55.07615407,99.65208413,10005,12018.95342,9988,1193301.693,3.693659729,-17,99.65208413,1150.446297,1.26E+07,Athlete
29.20676806,50.13938201,68.09260716,100.0459434,116.1156855,97.50158487,19.55821964,22.09534712,24.77904567,37.94926611,39.25180978,40.28809782,0,33.19896543,8.327257351,10050,12917.89863,9950,1499970.654,5.220826026,-100,8.327257351,212.4978347,1.04E+07,Cardio Enthusiast
34.9337408,52.70682459,74.28787384,100.0240744,105.5677552,99.85462226,13.63497316,15.38141809,17.34306697,35.30949773,36.39163266,37.74837848,0,59.79920611,99.38291611,10002,12467.39452,9996,1316154.853,3.70809381,-6,99.38291611,1420.090643,1.61E+07,Athlete
26.23162527,49.66043657,69.7354279,100.2514777,109.5099628,99.98865324,20.51798989,23.63678423,25.9457648,39.48808982,40.7778863,41.98067993,0,44.57411297,98.85466529,10003,11106.6,9993,1216283.353,5.427774906,-10,98.85466529,814.2438025,1.11E+07,Athlete
25.6846396,50.43388941,78.12569577,100.0879462,97.48570833,99.9065321,18.13191648,20.32157709,22.58335252,37.69052753,38.61126207,39.6244833,0,46.22678813,98.51794481,10014,11121.06575,9999,1084144.972,4.451436037,-15,98.51794481,854.2528226,9469945.875,Athlete
29.97378883,52.21898105,76.17047981,100.1685438,100.8867343,99.94759523,13.82563802,15.59524624,17.21014092,34.86152476,35.8486111,36.87569941,0,42.18350369,95.96510129,10054,14718.27123,9916,1484878.32,3.384502895,-138,95.96510129,337.5571932,1.60E+07,Cardio Enthusiast
32.51294756,50.56569418,71.50553128,100.0515191,112.6314425,99.99953114,18.15651717,20.2663631,22.40286958,40.22364285,41.35151713,42.76852689,0,50.78248082,99.46375049,10004,11491.55068,9997,1294309.931,4.24635241,-7,99.46375049,907.18014,1.03E+07,Athlete
26.47554049,53.19943342,72.49702514,100.0170454,103.5158996,99.97205052,14.60219526,16.44267719,18.03611567,38.78851064,39.74063152,40.70200927,0,38.34446441,91.26200532,10113,13815.01918,9973,1430074.138,3.433920413,-140,91.26200532,291.374709,1.37E+07,Cardio Enthusiast
25.92323647,52.42003013,71.1908999,100.1295705,114.399575,99.61579162,14.80747781,16.62791404,19.1479157,34.7510308,35.94509452,36.95494581,100.2342992,56.14858725,99.28557415,10095,7763.917808,9988,888188.8978,4.340437887,-107,-0.948725055,210.9157648,1684443.1,Weight Trainer
27.87553634,47.61870667,69.04492568,100.0481275,99.22440173,99.94125193,22.75420101,26.05217065,29.23971489,43.73814552,45.06775936,46.32272376,0,29.26204711,9.782843517,10009,12366.99452,9964,1227107.633,6.485513877,-45,9.782843517,162.4911729,9055753.485,Cardio Enthusiast
34.6635883,51.60078111,67.6322042,100.0730935,102.9351803,99.99818445,13.86640175,15.71112186,17.60045152,35.72330267,36.93809177,37.82591134,0,41.30167732,9.654656911,10007,14490.30959,9972,1491562.631,3.734049764,-35,9.654656911,319.3368868,1.57E+07,Cardio Enthusiast
31.08104572,50.70889386,68.50060398,100.0341596,108.6913689,99.76202247,19.18619644,21.65874231,24.30421413,38.28617423,39.41932247,40.96140117,0,33.10228342,9.557653491,10013,12970.31233,9990,1409761.001,5.118017689,-23,9.557653491,217.0703611,9094734.889,Cardio Enthusiast
27.1372069,47.05814785,68.30951091,100.0016725,95.04327063,99.96930698,23.64585406,26.46348544,29.45580932,45.48083306,46.72139371,48.01070608,0,29.79265449,9.846260252,10000,12551.34795,9912,1192921.16,5.809955256,-88,9.846260252,175.8745686,1.07E+07,Cardio Enthusiast
28.60353558,50.2192697,71.54547655,100.0111134,96.98177395,99.98109756,17.80025175,20.26555048,22.36484971,37.49330096,38.50263567,39.63808813,0,33.96002832,9.825306926,10004,13046.58082,9905,1265280.552,4.564597955,-99,9.825306926,239.7159806,1.17E+07,Cardio Enthusiast
30.21790073,48.86502193,70.84000105,100.0017556,106.6362426,99.9871924,22.18958135,24.72997533,26.94971003,39.94979165,41.0554,42.31570693,0,40.931014,99.58889608,10028,10829.83288,9993,1154852.686,4.76012868,-35,99.58889608,682.7157105,9092281.317,Athlete
26.97779801,48.88530831,69.41676922,100.0127532,98.07288174,99.974986,20.24039559,23.29455822,26.60448173,40.57853865,41.80863366,42.95415868,0,32.16106149,9.870620049,10112,12899.50685,9992,1265091.81,6.36408614,-120,9.870620049,223.4821552,1.01E+07,Cardio Enthusiast
25.70973763,52.01800408,68.0319586,100.4460899,114.5708094,99.81587704,16.56545542,19.03727373,21.3076855,35.55559244,36.47676433,37.40273928,0,52.16820371,99.5418,10018,11715.27397,9988,1342228.422,4.742230076,-30,99.5418,923.8825263,1.11E+07,Athlete
33.13885346,53.04295114,71.12474519,100.0679502,97.94663224,99.98811958,13.82799046,16.01987642,17.87270663,30.79405621,31.61713233,32.47456867,0,40.78633147,98.14442663,10041,14360.03014,9981,1406516.591,4.044716167,-60,98.14442663,323.7957024,1.51E+07,Cardio Enthusiast
30.97368096,50.01885676,70.35917322,100.0157953,96.28489323,99.974842,18.34078222,20.56139449,23.50607438,39.944968,41.27208852,42.40866098,0,34.58814369,9.761286176,10001,13273.53699,9979,1278041.092,5.165292162,-22,9.761286176,240.9971676,1.21E+07,Cardio Enthusiast
33.28423121,50.04399874,66.22360053,100.083479,108.5798122,99.98210173,19.33586179,22.31910267,24.53514144,39.69672499,40.95467473,42.4396176,0,48.12564008,99.87547891,10012,11298.17808,9985,1226754.054,5.199279645,-27,99.87547891,852.9534731,1.01E+07,Athlete
34.07601057,52.32395413,72.52563257,100.054934,101.1439733,99.89887714,12.77492223,14.62599971,16.57135349,38.70300161,39.65292196,40.64462136,0,42.23852847,96.29908467,10073,14932.49315,9990,1510331.689,3.796431253,-83,96.29908467,384.6072357,3.24E+07,Cardio Enthusiast
28.68879632,50.52448145,74.66053042,100.0305145,101.8084902,99.99409655,18.28621355,20.93812893,23.05883581,39.28929364,40.68673444,41.98364204,0,34.42762037,9.956096085,10017,13230.61918,9996,1346989.363,4.772622259,-21,9.956096085,230.3289639,1.19E+07,Cardio Enthusiast
33.00086697,52.14510178,71.85844207,100.0724433,101.8780112,99.96826292,16.52747048,19.19289766,21.11324678,33.69086117,34.92458818,36.13636165,0,52.47856874,99.94945915,10044,11786.07671,9993,1200742.056,4.585776302,-51,99.94945915,1037.009311,1.06E+07,Athlete
29.92512694,52.28627764,67.9902761,100.0005124,105.2379714,99.94375999,14.15031608,15.92218569,17.83113075,34.72007144,35.97580783,37.22536286,0,40.12596274,9.929796036,10114,14268.8411,9988,1501623.891,3.680814677,-126,9.929796036,362.9942135,1.76E+07,Cardio Enthusiast
24.27417035,50.32740588,71.31497139,100.1259473,87.71328425,99.37977192,16.70544322,18.52561271,21.084908,40.0358042,41.3270175,42.49067003,0,36.82961479,92.79504225,10005,13765.96712,9962,1207458.187,4.379464781,-43,92.79504225,285.2994198,1.28E+07,Cardio Enthusiast
33.19321709,52.92079861,77.06570349,100.0443317,105.5522756,99.87006938,12.42316823,14.2872542,15.78643515,34.87370596,35.99093509,36.94066746,0,61.68539219,99.86176627,10062,12579.13425,9943,1327756.245,3.36326692,-119,99.86176627,1465.981453,1.57E+07,Athlete
33.02271725,51.56358098,70.63493038,100.0175055,102.5788331,99.98669364,18.08813439,20.49008923,22.84125366,40.75136544,41.97548319,43.22487305,0,48.82156771,98.82333719,10000,11420.90685,9992,1171543.297,4.753119268,-8,98.82333719,914.4283882,9869454.589,Athlete
33.38767099,53.15419909,70.00509717,100.0010484,106.9339001,99.90590749,16.91594131,18.83499954,21.05456641,33.69161374,34.68999069,35.68352264,0,50.15165159,99.77145445,10014,11492.26575,9994,1228912.798,4.138625098,-20,99.77145445,915.2465704,1.05E+07,Athlete
28.19365761,50.47224184,68.28531504,101.8463732,115.9689151,98.14146311,16.20948559,18.64121665,21.22008391,37.87032675,38.93426326,40.05372115,0,53.18156301,99.49660572,10071,12002.13151,9966,1391874.169,5.010598316,-105,99.49660572,869.1860107,1.05E+07,Athlete
29.32064633,55.02094023,75.27644926,100.0634549,106.271878,99.9940367,11.88547295,13.23921731,14.83188921,30.53468091,31.43106135,32.50601471,0,67.08924835,99.76418404,10015,12971.27123,9943,1378481.354,2.946416261,-72,99.76418404,1788.41242,1.82E+07,Athlete
30.32484391,48.73760505,70.40391325,100.042523,103.0014906,99.97984673,18.32941687,21.01732732,23.40862672,41.99548104,43.12600482,44.56513564,0,47.39155275,99.56035178,10003,11327.15068,9977,1166713.405,5.079209853,-26,99.56035178,866.9322619,1.02E+07,Athlete
25.9499449,49.5794869,69.76712424,100.2150004,108.4152879,99.96663925,19.06790564,21.52258995,23.78233207,41.31709783,42.69234646,43.73851241,0,46.19569963,96.67992667,10042,11088.9863,9941,1202215.642,4.714426434,-101,96.67992667,858.4806978,9393276.441,Athlete
25.12593312,50.27514734,68.42630002,100.0143282,104.8689928,99.977591,17.69832348,20.30322067,22.58139059,36.14201714,37.30493344,38.35776397,0,49.70520254,99.84550603,10027,11510.47397,9999,1207091.812,4.883067107,-28,99.84550603,932.7370205,1.15E+07,Athlete
27.55225331,48.04665146,68.80924268,61.30199063,82.04183432,98.1266027,22.61162289,25.31428277,27.80806099,41.50932441,43.13960299,44.26293522,0,29.61481966,9.392598149,10030,12567.5726,9893,1031066.709,5.196438099,-137,9.392598149,189.5354102,1.03E+07,Cardio Enthusiast
30.94579373,49.30691855,68.12653262,100.0157352,99.08049292,99.98627572,21.24949793,24.50476504,28.07225798,42.61185158,43.9170528,44.97809134,0,31.02946685,9.94999809,10056,12771.05205,9980,1265362.133,6.822760049,-76,9.94999809,174.3876249,9671885.611,Cardio Enthusiast
33.94106426,52.28382817,73.61556757,100.2938547,110.0393586,99.50791386,15.16067677,16.90159771,18.70267647,32.88501942,33.72021572,34.69894891,0,41.02281762,83.40566333,10027,14989.30137,9949,1649413.109,3.541999706,-78,83.40566333,270.6491541,2.46E+07,Cardio Enthusiast
33.51498999,53.52197431,73.0001199,100.0021744,105.4623828,99.92495495,13.89511217,15.7299061,17.57399076,30.6709403,31.57424754,32.5185837,0,43.10999982,94.52052828,10007,14606.30137,9972,1540415.347,3.678878585,-35,94.52052828,364.1765351,1.59E+07,Cardio Enthusiast
30.51919992,49.59270844,66.62279889,100.2242451,101.6442604,99.98182638,16.73592554,18.95230581,21.16061431,40.45409313,41.4181181,42.47593549,0,51.0965387,99.06606132,10013,11357.37534,9994,1154412.017,4.424688773,-19,99.06606132,1100.544779,1.13E+07,Athlete
32.29644704,54.47310836,73.18721282,100.1939817,119.1921599,99.96333568,11.21020047,12.72950244,14.25847399,29.56193092,30.40996571,31.39135007,0,46.45928054,96.06375167,10160,15658.64384,9826,1866387.58,3.04827352,-334,96.06375167,449.7849697,2.08E+07,Cardio Enthusiast
35.71567316,52.6365454,75.72911543,100.1629544,107.3020441,99.93614895,12.27859252,14.20710245,15.98473445,34.28757449,35.22061084,35.9644211,0,44.42323505,98.3825711,10079,15035.0137,9893,1613287.703,3.706141926,-186,98.3825711,429.6322544,1.94E+07,Cardio Enthusiast
34.55616232,51.10743723,70.18885652,100.0030879,100.5093767,99.96109664,17.31528236,19.7057768,22.39101259,35.22229547,36.30904101,37.29306469,0,49.14376984,99.52570672,10044,11392.69589,9985,1145072.763,5.075730225,-59,99.52570672,922.8701736,1.07E+07,Athlete
29.1166923,49.46488402,67.72222691,100.0043704,94.92322283,99.94980135,17.82296468,19.95477122,22.30318825,41.55666067,42.86860994,44.05169864,0,35.17158674,9.857736662,10024,13320.64384,9979,1264438.443,4.480223577,-45,9.857736662,242.9639477,1.11E+07,Cardio Enthusiast
30.27326815,51.51677312,72.8153717,100.0796109,95.32138146,99.92926417,16.68681187,19.32156677,21.74507879,37.83644468,39.09107197,40.27401848,0,36.66840939,9.875484422,10000,13497.57808,9987,1286607.789,5.058266915,-13,9.875484422,245.197819,1.23E+07,Cardio Enthusiast
35.34157517,51.03053343,73.79243994,100.0074297,97.27951603,99.95315373,18.42490211,20.74389997,23.02282262,37.00412633,38.06943368,39.01024974,0,32.86618909,9.708775045,10002,12904.33699,9940,1255327.657,4.597920511,-62,9.708775045,236.2785191,1.19E+07,Cardio Enthusiast
25.47763649,48.75652748,70.22086196,100.1783328,106.552226,99.98989421,21.27768288,24.06632873,26.54642623,45.2691265,46.52193025,48.03447594,0,30.88492498,8.37613416,10088,12632.96712,9942,1346070.769,5.268743345,-146,8.37613416,210.0556047,1.12E+07,Cardio Enthusiast
31.40916398,51.41062503,72.39273494,100.028105,113.1808235,99.81440396,15.15029097,16.97622312,19.32790021,35.19455451,36.17262953,37.18808948,11.2865333,54.83273182,96.81034023,10238,7540.367123,9925,853424.9603,4.177609236,-313,85.52380693,201.4634172,1530727.257,Weight Trainer
28.51486889,49.42174948,74.55960907,100.1231549,95.90790564,99.96920416,19.93614638,22.271076,24.68853449,41.4330589,42.74722296,44.10119833,0,33.20943159,9.719565353,10004,12851.43836,9900,1232554.537,4.752388105,-104,9.719565353,211.087985,9669042.898,Cardio Enthusiast
30.98132692,50.7333312,70.10128122,100.0114752,100.8677402,99.9673089,17.76495375,20.23220041,22.88541986,40.24527425,41.51270332,42.75741164,0,35.03730155,9.236486897,10001,13382.68493,9965,1349881.186,5.12046611,-36,9.236486897,244.713519,1.23E+07,Cardio Enthusiast
31.85976003,53.7856442,71.63563384,100.025044,102.3665156,99.97413565,13.97563855,15.99690439,18.00902246,33.96023553,35.09877976,36.3946051,0,42.55098387,95.77309978,10031,14422.92603,9991,1476424.683,4.033383913,-40,95.77309978,337.4393315,1.45E+07,Cardio Enthusiast
27.83299254,46.98522638,66.1283113,100.1331771,92.32948555,99.91509532,23.74087735,26.26268879,29.32726567,46.97053423,48.24286971,49.63605818,0,29.62751623,9.89381773,10035,12270.36164,9985,1132916.178,5.586388327,-50,9.89381773,176.4542019,8838048.379,Cardio Enthusiast
31.21719142,48.47891294,68.20544646,100.0004928,97.0880564,99.89267519,21.3253878,24.56875867,27.10712069,43.85010435,45.17098931,46.49584371,0,30.20207728,9.862594549,10011,12516.38904,9990,1215191.885,5.781732883,-21,9.862594549,194.9924007,9964942.145,Cardio Enthusiast
29.13045348,51.32539829,72.25154725,100.3524554,109.7214944,99.82717137,17.22084306,19.50395853,21.48578418,38.71282176,39.96357786,41.31342305,0,49.63871833,99.27953659,10010,11354.91507,9974,1245878.25,4.264941118,-36,99.27953659,979.0841061,1.10E+07,Athlete
23.68187813,51.50339237,71.41809573,100.0221932,107.7873595,99.97419231,18.97201337,21.27020068,23.82313459,33.44221682,34.50889242,35.48333698,0,34.88985926,9.85631417,10015,13307.83562,9988,1434416.462,4.851121216,-27,9.85631417,225.3341281,1.13E+07,Cardio Enthusiast
32.43714412,52.16955423,75.42957147,100.032329,109.9199796,99.74031519,16.19518064,17.7757806,19.90020894,33.68138787,34.91161282,36.26639366,0,56.82792204,99.81002765,10020,12107.65205,9992,1330872.867,3.705028297,-28,99.81002765,1118.175842,1.39E+07,Athlete
31.5524192,51.32319346,74.7484866,100.054158,91.9816997,99.87144431,15.77602823,18.11178324,20.28336515,37.56294439,38.51508975,39.74640676,0,36.60370648,92.44025984,10066,13443.13425,9969,1236522.337,4.507336921,-97,92.44025984,287.2684722,1.31E+07,Cardio Enthusiast
23.48062045,48.13086196,72.45436056,100.0049678,98.40303819,99.90076441,21.3469691,24.52141887,27.43240186,43.11418386,44.59718058,45.81397331,0,31.62698613,9.309700484,10023,12791.56438,9999,1258728.799,6.085432761,-24,9.309700484,182.7773831,1.01E+07,Cardio Enthusiast
31.67553067,51.15195869,74.65958604,100.4459417,113.4370229,99.63842197,15.63036999,17.55658348,19.47445022,38.03827064,39.11028361,39.97000247,0,37.98258814,94.0192893,10075,13794.8411,9984,1564845.705,3.844080223,-91,94.0192893,327.155339,1.59E+07,Cardio Enthusiast
