avg_resting_heartrate,avg_active_heartrate,avg_vo2,avg_workout_minutes,avg_steps,as_x_aah,bmi_change,steps_change,workout_minutes_change,var_workout_minutes,var_steps,lifestyle,avg_bmi
50.82088774,101.0609257,38.59522708,51.13986087,11781.92603,1190692.351,4.126689263,-35,98.72033848,910.5918889000001,10100000.0,Athlete,19.86142102
50.99552595,108.84691380000001,36.0893565,33.00864485,12869.5589,1400811.7680000002,4.405799326,-16,9.848120409,242.7192392,11400000.0,Cardio Enthusiast,20.81037453
52.670575899999996,105.4454081,32.16845847,44.45649576,14938.249319999999,1575169.7959999999,3.284739222,-92,99.24209581,409.4863175,17900000.0,Cardio Enthusiast,14.233344800000001
53.71546178,100.1737959,30.84604756,47.37032653,15475.3726,1550226.8169999998,3.5571419960000004,-172,94.06559386,414.52824260000006,17300000.0,Cardio Enthusiast,13.80521506
51.88134589,95.64094232,36.29940686,42.63163891,14627.19452,1398958.667,3.569224522,-141,92.88167717,325.5254705,15700000.0,Cardio Enthusiast,15.89754427
51.95163558,102.9936333,36.34326997,39.73537932,14081.671230000002,1450322.483,4.399374985,-16,93.77319999,334.496131,15800000.0,Cardio Enthusiast,16.0135726
47.63025395,103.933799,48.04535109,31.32196769,12551.1863,1304492.475,6.135553617,-161,9.947373097,197.3117919,10700000.0,Cardio Enthusiast,25.68570141
52.29454557,101.18064129999999,34.45904224,39.33676261,14213.0411,1438084.612,4.206310408,-65,9.748493827,312.5281641,15400000.0,Cardio Enthusiast,16.29096212
47.51591903,91.37529640000001,46.61473237,29.40070387,12219.698629999999,1116578.584,6.565145694,-15,9.739759505,150.14570759999998,7136511.219,Cardio Enthusiast,27.90563566
51.46070841,101.4223719,36.43561593,34.72877207,13403.95068,1359460.471,4.867402162,-127,93.81019045,225.74949980000002,11800000.0,Cardio Enthusiast,20.21220441
49.37153146,102.8032858,41.35299862,33.07946759,12899.32055,1326092.537,5.28719027,-104,9.772081838,198.89969580000002,10400000.0,Cardio Enthusiast,24.48965645
51.41731474,99.25320836,37.89027326,52.30824573,11765.73425,1167786.873,4.538309599,-82,99.60991408,946.9335821000001,10600000.0,Athlete,18.87836899
50.19276917,95.23530145,37.32935032,34.037015600000004,13153.698629999999,1252696.4540000001,5.323074899,-14,90.44144626,242.80475019999997,13100000.0,Cardio Enthusiast,21.73136635
49.64720808,108.9351173,39.84025454,32.63152926,13030.76438,1419507.846,5.716978173999999,-33,9.943998735,219.50508219999998,11700000.0,Cardio Enthusiast,22.42454397
51.53960215,105.34757169999999,34.42359619,38.24728346,13771.917809999999,1450838.0990000002,4.0129925889999996,-28,9.979856388,280.21436960000005,12500000.0,Cardio Enthusiast,18.61942033
47.22154878,90.13426064,45.05792821,29.67487479,12384.67945,1116283.926,5.792186482999999,-84,9.182701684,170.78466699999998,8515093.434,Cardio Enthusiast,25.67148213
51.16099839,109.4870429,36.25529901,36.59470882,13620.843840000001,1491305.9130000002,3.71376542,-65,9.384253648,288.3477564,13700000.0,Cardio Enthusiast,18.51764844
51.72632534,99.99378562,38.93151143,59.99922023,12391.246579999999,1239047.654,3.664964341,-37,99.38990515,1335.019925,13800000.0,Athlete,15.54231609
53.10735358,91.80657531,31.44841548,36.79455319,13633.5589,1251650.352,3.8176592210000004,-100,9.295869142,265.5279131,14400000.0,Cardio Enthusiast,18.04522753
52.31847264,113.66385790000001,34.841549,55.20141236,11903.53425,1353001.625,3.681601541,-17,99.77537252,1121.627132,12000000.0,Athlete,16.5877916
51.76438765,103.30916440000001,35.0703794,40.37624923,14279.67671,1475221.469,4.061399253,-54,9.797676292,304.85618450000004,15400000.0,Cardio Enthusiast,16.70165433
50.5953265,100.3182767,39.32749353,35.97134275,13464.090409999999,1350694.3480000002,5.191292107,-28,98.80616521,278.8950818,13000000.0,Cardio Enthusiast,18.70217766
52.57805086,89.68721075,37.71520284,40.8795112,14299.38356,1282471.827,3.6291926739999996,-91,96.77349964,311.2648671,14300000.0,Cardio Enthusiast,16.15439208
52.15161204,118.7296438,35.1879126,36.69589817,13756.597259999999,1633315.892,4.864213175,-85,90.14678902,251.4064233,13000000.0,Cardio Enthusiast,18.29042392
49.71834627,97.36248032,40.61287857,35.45016921,13296.18082,1294549.144,4.922603701,-62,9.885416691,249.0521344,12300000.0,Cardio Enthusiast,19.34719314
51.65225897,111.53518570000001,36.79793765,52.19844222,11732.978079999999,1308639.889,4.187761358,-56,99.67506501,1004.6226220000001,11600000.0,Athlete,19.32380395
48.82327163,103.555063,42.62809663,30.43859955,12425.84658,1286759.326,4.91723275,-18,9.61711649,193.7163945,9557277.302000001,Cardio Enthusiast,24.70546062
50.27318219,92.29882420000001,39.69153069,35.58096212,13352.37534,1232408.544,4.592109316,-46,9.784818012999999,273.0761579,11600000.0,Cardio Enthusiast,19.47799928
49.49531762,108.02827669999999,42.07046186,32.0043529,12654.47945,1367041.608,5.46913876,-184,9.849598402,203.5502846,11200000.0,Cardio Enthusiast,23.51684298
54.57237756,111.168806,30.75600415,65.90650278,12829.197259999999,1426206.542,2.99688179,-42,99.95061856,1732.758352,17000000.0,Athlete,13.10685572
51.08704772,100.8598475,37.56149754,39.05516975,13978.53973,1409873.385,3.743434418,-144,9.719491945,262.1233801,11700000.0,Cardio Enthusiast,18.87566488
49.31286937,110.5551787,42.11594027,33.94132586,13089.6137,1447124.582,4.843055018,-82,95.78243592,229.21341,11600000.0,Cardio Enthusiast,21.91384084
52.84414692,102.9509027,37.01793059,37.5932333,14279.953419999998,1470134.095,3.927953402,-8,95.61191746,285.6398506,27500000.0,Cardio Enthusiast,18.22477918
50.20879728,91.63035095,40.07148157,34.30132958,13133.753420000001,1203450.436,4.860162606,-49,9.198010335,223.18026669999998,10900000.0,Cardio Enthusiast,21.28555042
51.16090813,110.338283,35.66270516,38.02703962,13721.846580000001,1514044.99,4.410145643,-144,9.459338756000001,273.1134955,14000000.0,Cardio Enthusiast,18.36057982
48.10644766,90.91101214,47.20480273,28.73064102,12247.30685,1113415.062,6.176579013,-43,9.837041317999999,191.6431584,10500000.0,Cardio Enthusiast,25.70836081
47.75799734,110.73789640000001,43.19241049,46.49734531,11698.61918,1295480.479,5.394635484,-88,99.1004571,759.5585722999999,18600000.0,Athlete,24.52311867
50.12132743,104.04248570000001,41.23708034,37.60153343,13698.778080000002,1425254.9219999998,5.568634641,-14,9.994434746,246.37391159999999,12700000.0,Cardio Enthusiast,19.45134166
51.00344156,101.378867,39.34879045,37.51325188,13572.531509999999,1375967.8669999999,4.2023810269999995,-35,86.64137194,250.0120514,12400000.0,Cardio Enthusiast,19.23780334
49.90984992,107.14029540000001,40.53537303,32.50337364,12807.7726,1372228.54,5.193444852,-68,9.952042552,208.2397447,9957518.044,Cardio Enthusiast,21.12874646
52.93637358,112.82136670000001,36.50104709,56.54814729,7741.441096,873399.9648,3.352890584,-71,-5.575551762000001,213.7143598,1499353.1940000001,Weight Trainer,16.29765287
52.77318169,109.95975779999999,36.90965411,36.12797033,13733.964380000001,1510183.3969999999,4.09360961,-54,9.177263855,296.12859460000004,14800000.0,Cardio Enthusiast,18.17414326
52.46452103,99.11315621,36.673217799999996,37.96800718,13932.10411,1380854.811,3.6579049980000002,-133,9.457743202,293.7672448,15100000.0,Cardio Enthusiast,17.87550379
48.89053731,107.02657679999999,43.60693896,33.1711898,13008.917809999999,1392299.9409999999,5.895339217999999,-42,9.668015966,193.20283940000002,9990883.906,Cardio Enthusiast,23.52745791
51.26242183,99.54052087,37.25336864,36.40734011,13551.85205,1348958.4119999998,3.842160435,-224,9.896071282000001,272.01328839999996,13300000.0,Cardio Enthusiast,19.06191745
49.27704035,103.4994923,39.65186903,33.45427105,13176.34521,1363745.039,4.783077593,-40,9.765015618,245.78146380000004,12400000.0,Cardio Enthusiast,21.84196545
49.99369044,95.77201922,42.02398791,49.21226793,11466.6274,1098182.06,4.698916963,-85,98.71156184,871.7931580000001,11300000.0,Athlete,21.49628759
51.79553533,105.7724034,37.58596522,39.33944414,14049.07945,1486004.899,3.9902957710000004,-23,9.497015812,317.5975596,14900000.0,Cardio Enthusiast,16.72787799
52.85720785,98.37730944,37.16477012,39.0502506,14031.76164,1380406.957,3.6352644610000002,-65,94.60173057,315.15172889999997,15900000.0,Cardio Enthusiast,16.54377027
50.67641061,114.7523621,38.12479413,32.5080558,12657.94795,1452529.426,4.872145044,-19,9.811221856,179.4365043,8906619.984,Cardio Enthusiast,21.56978566
50.67651545,104.7226483,38.21116776,50.48213373,11588.742470000001,1213603.8020000001,4.655014715,-15,99.85900337,1002.92389,10800000.0,Athlete,20.07073538
48.1008036,94.05208904,43.01313053,31.62704922,12648.83288,1189649.156,5.614222707000001,-69,9.916605095,202.8084046,9431196.999,Cardio Enthusiast,25.33526905
49.63924218,104.576491,41.80289554,46.02657339,11021.38904,1152578.192,6.099930776,-18,99.83237019,875.5985617,10100000.0,Athlete,22.91703505
50.31397853,100.88522040000001,39.78707817,47.57447184,11643.860270000001,1174693.41,5.646793225,-14,99.85661216,806.7818998,18500000.0,Athlete,21.55120015
53.36855061,106.477443,33.04532542,51.14320951,11530.476709999999,1227735.6770000001,5.073398518,-196,99.38001217,874.6603409,9300473.8,Athlete,18.75337288
51.51364936,101.9725836,36.20044391,35.53210008,13492.684930000001,1375883.9419999998,3.962933212,-111,9.796694659,280.9047715,14200000.0,Cardio Enthusiast,19.31972992
51.00902549,104.90649350000001,37.491061200000004,40.15932694,14336.6137,1504003.871,4.383975218,-100,95.40170839,359.1018753,16000000.0,Cardio Enthusiast,16.42283781
52.54970875,103.3997993,35.41458148,38.75735468,14174.27671,1465617.368,3.4862540999999996,-93,90.75019352,306.3992986,14900000.0,Cardio Enthusiast,17.54072875
54.25068761,115.45200320000001,30.5037554,64.9137683,12817.021920000001,1479750.856,3.248344527,-46,99.01843324,1508.685656,15400000.0,Athlete,13.81323902
51.1893276,109.18736090000002,40.05782634,51.80985738,11789.361640000001,1287249.284,3.858233708,-10,99.79180041,1021.3866429999999,12200000.0,Athlete,18.7131201
48.51666544,105.1104428,41.83324086,31.69705205,12685.15342,1333342.094,5.27652288,-85,8.221415152,210.0195525,11000000.0,Cardio Enthusiast,24.75353909
49.55587952,104.22074,41.36972103,30.67527875,12501.79726,1302946.562,5.3252721339999995,-51,9.919140459,205.8457975,9790649.466,Cardio Enthusiast,24.99327982
52.78053534,103.65728790000001,35.16656333,57.51065228,12417.00274,1287112.828,3.544811254,-100,99.43269521,1276.6657300000002,14400000.0,Athlete,16.23135862
51.28100993,109.8215487,40.40202133,52.27800686,11821.89589,1298298.915,4.681232488,-16,97.62490575,1058.8761279999999,11700000.0,Athlete,18.03452177
50.567069000000004,90.02363445,40.11199116,33.30414884,13091.7726,1178568.951,4.767300197,-34,9.773839797,231.30881630000002,12300000.0,Cardio Enthusiast,21.77740794
49.82389626,109.1045676,40.81412092,33.49009296,12956.42192,1413604.812,4.520289975,-87,9.389436925,228.0039489,10300000.0,Cardio Enthusiast,20.499921899999997
48.936638099999996,100.0372275,43.97558196,47.42736193,11295.86301,1130006.818,4.722732993999999,-98,99.31522533,911.306518,9614230.546,Athlete,21.09624449
52.49944147,105.5728709,34.69180682,49.90273988,11387.09315,1202168.115,4.840289266,-61,99.58669761,857.5839012,9982435.465,Athlete,19.56683511
52.26596337,105.384825,36.54459391,48.73213152,11350.860270000001,1196208.424,4.348207849,-31,99.98832244,818.1078981,9653613.419,Athlete,20.52664276
50.25365199,95.79577904,39.32855477,31.10560163,12699.89589,1216596.4209999999,6.084046871,-60,9.956654722,190.1415764,9668636.181,Cardio Enthusiast,24.12257974
49.39423431,102.93951609999999,43.5159882,31.79936295,12691.46575,1306453.3429999999,5.527904755,-188,9.710830528999999,202.0834643,9946020.665,Cardio Enthusiast,22.91239336
52.09193884,100.2583088,35.13962895,38.19756234,13738.780819999998,1377426.9309999999,4.757009851,-50,9.755740151,287.7447159,14100000.0,Cardio Enthusiast,18.55365228
51.40373622,102.4864247,37.68662126,50.34704209,11543.27671,1183029.16,4.95310419,-42,99.94800606,925.2561814,10600000.0,Athlete,19.27381254
52.90429573,106.8377121,33.06911064,39.39417886,14140.980819999999,1510790.0369999998,3.60132364,-25,9.258591101,275.6923548,13900000.0,Cardio Enthusiast,17.24364526
47.58535575,108.7686162,46.21242844,28.81351459,12249.64658,1332377.107,6.554514433,-51,9.699890506000001,186.051615,8872245.707999999,Cardio Enthusiast,28.14615478
49.26570442,101.4718645,43.02742385,47.27101993,11224.70685,1138991.933,5.806728921,-37,99.78741546,819.079616,9203576.531,Athlete,21.85870229
50.59069703,99.15350139,39.03166358,37.61745907,13626.52055,1351117.2240000002,4.51329841,-20,90.07440688,284.87825150000003,13700000.0,Cardio Enthusiast,18.72034557
51.16314538,102.4693098,39.49438989,37.22504273,13753.857530000001,1409348.289,4.323498586,-45,9.814969313999999,275.01396789999995,14400000.0,Cardio Enthusiast,18.01381585
48.65248405,100.5282605,43.40505585,41.88797549,10580.20822,1063609.928,5.021800368,-5,98.31712953,615.9293799,8062860.033,Athlete,24.88860611
51.12716796,108.9725435,39.81811884,39.78308232,14138.52603,1540711.1430000002,3.5059346,-73,97.2457848,318.485825,15400000.0,Cardio Enthusiast,16.382862300000003
51.87141892,106.3170878,38.62347613,39.21092052,14255.046580000002,1515555.039,3.68373273,-25,9.674866724,306.5554262,15000000.0,Cardio Enthusiast,17.67182007
54.22568446,106.80144779999999,31.37695191,50.50710434,16118.09315,1721435.6840000001,2.8132430530000003,-90,98.60455088,516.4026964999999,23600000.0,Cardio Enthusiast,12.61418998
51.12839388,100.2582723,38.48270293,33.81483027,13211.51507,1324563.676,5.783861097000001,-63,9.474325907999999,213.9592616,10600000.0,Cardio Enthusiast,21.06422258
49.16771028,105.68975959999999,41.88836832,47.35707318,11257.55068,1189807.825,4.236091218,-21,99.92172628,864.8461228,9638425.288999999,Athlete,22.76229872
48.69364911,94.15124799,41.15703835,32.74224811,12838.931509999999,1208801.424,5.363639234,-26,9.937679046,210.20951090000003,10700000.0,Cardio Enthusiast,23.38451503
49.28373908,103.48675909999999,37.9340196,31.63072231,12741.789040000001,1318606.453,4.701544222,-40,8.92853648,221.21948650000002,10800000.0,Cardio Enthusiast,21.35297772
49.14238266,107.3299647,40.17313242,34.56721121,13278.35616,1425165.4980000001,5.984735303,-55,9.493156283,182.1053814,10400000.0,Cardio Enthusiast,21.4421133
48.89720391,104.03573670000002,41.65602514,27.55709214,11879.76712,1235920.324,6.977194206,-41,9.961593595,155.7166638,8731504.179,Cardio Enthusiast,27.999306199999996
49.50920114,92.06811321,41.80497796,44.77759576,10828.34521,996945.3122,5.787643507,-70,98.61706897,716.1924012999999,8128648.785,Athlete,23.4107208
51.944784399999996,97.8383525,37.97043358,39.80943219,14264.58356,1395623.355,3.31993731,-118,96.53024759,301.56392569999997,15000000.0,Cardio Enthusiast,16.49121412
52.71575648,111.2563865,36.04119621,37.81606378,13708.79726,1525191.246,4.278417425,-11,90.92794152,285.1014244,14500000.0,Cardio Enthusiast,17.51835282
49.90762125,106.2262074,40.71896498,48.16909631,11260.8274,1196194.987,4.75336933,-9,99.70483697,870.510908,9963428.335,Athlete,20.45072085
49.942490500000005,107.0873101,43.83723515,48.34314129999999,11298.62192,1209939.029,4.7115329919999995,-28,99.65221683,827.4540517,9267758.723,Athlete,20.08885972
49.96554061,91.93795133,38.98848342,32.41465104,12897.61644,1185780.432,4.570073245,-37,9.817712957000001,246.36882450000002,13000000.0,Cardio Enthusiast,22.37748411
52.38434597,96.29018072,35.93327297,39.48853782,13939.8,1342265.861,4.093967051,-56,92.13322056,299.5050751,13600000.0,Cardio Enthusiast,17.22927253
49.47569983,96.89824143,40.80541009,32.34967733,12850.74795,1245214.877,5.003141971,-46,9.867288884,211.0060338,9987886.326,Cardio Enthusiast,22.46086781
53.91823789,113.82410530000001,32.89296356,46.57833395,15522.69863,1766857.283,2.735521157,-92,93.62060114,413.6762697,18900000.0,Cardio Enthusiast,13.29895323
49.08206877,91.10443289,41.69487516,33.11385604,13197.4137,1202342.8909999998,5.699409886000001,-143,9.753159384,252.3477321,12500000.0,Cardio Enthusiast,21.24319962
48.78971088,105.06704690000001,42.36836761,45.451204100000005,11149.753420000001,1171471.666,5.253780245,-55,99.65461608,768.0417718,8835108.268,Athlete,23.70539278
50.74614014,110.26181340000001,35.77763549,35.8161401,13334.89589,1470329.802,4.872906887,-55,9.64995345,265.10688230000005,12300000.0,Cardio Enthusiast,19.62041448
53.91650948,116.30739209999999,28.37797873,46.77428829,15452.10959,1797194.5690000001,2.7859408589999997,-19,98.99033978,390.1332296,20700000.0,Cardio Enthusiast,13.90657671
51.58630793,102.61408940000001,40.60043549,36.35259013,13600.46027,1395598.8469999998,4.77717754,-87,91.44816922,278.4479986,13800000.0,Cardio Enthusiast,19.39536895
49.71938378,101.6784452,41.2313565,34.00035417,13007.29863,1322561.9009999998,4.510898118,-55,9.907461408,234.9691003,12200000.0,Cardio Enthusiast,21.25475205
48.86714288,102.8100704,42.00576756,32.74215585,12823.08767,1318342.547,4.848208798,-91,9.663836725,200.30882749999998,9977568.572999999,Cardio Enthusiast,22.01399147
48.11002205,93.80892204,46.02670147,30.41111247,12296.60548,1153531.305,6.4353341429999995,-58,9.945389789,195.1185242,10100000.0,Cardio Enthusiast,24.2182154
48.31670375,98.89888308,45.05376657,34.00070538,13160.49589,1301558.344,4.685552057,-78,9.339158969,213.98593480000002,10600000.0,Cardio Enthusiast,22.75084792
52.02459197,103.0990527,37.79227385,54.42868393,11816.128770000001,1218231.683,4.437954735,-32,99.24175547,1031.526047,11700000.0,Athlete,17.88675534
51.03912773,100.3225162,39.85305518,34.79436746,13216.9863,1325961.3229999999,4.7890731760000005,-47,9.989158179,238.7257844,11500000.0,Cardio Enthusiast,20.33368375
50.63341067,90.87165495,41.690841799999994,35.08989215,13229.28219,1202166.767,4.9033554210000005,-8,8.790236782000001,243.038265,11600000.0,Cardio Enthusiast,19.88882447
53.90982760000001,104.5115684,33.2804967,42.3448766,14483.64384,1513708.333,3.8388655469999997,-135,92.39476818,326.4808292,16300000.0,Cardio Enthusiast,15.9029168
52.30458271,100.4225168,37.82874033,48.04605409,11205.72055,1125306.66,5.454612299,-16,99.92788902,1034.764957,10900000.0,Athlete,18.42822051
51.35019988,113.01951480000001,36.57126807,37.41435959,13798.350680000001,1559482.899,5.191785833,-67,9.175667577999999,291.4295052,13400000.0,Cardio Enthusiast,18.64911285
50.187172100000005,102.0106395,39.64033616,50.6808648,11532.6411,1176452.0929999999,3.871405052,-29,99.49706668,1013.7562519999999,10200000.0,Athlete,19.32500425
52.80983881,105.7801084,37.33319269,55.95991675,11943.473970000001,1263381.972,4.064645298,-34,99.69210884,1183.784903,13900000.0,Athlete,16.55353458
48.83114226,109.10612549999999,42.51800978,29.85418229,12374.1726,1350098.029,6.039659666,-52,9.935312988,171.4406785,8689071.683,Cardio Enthusiast,25.44876933
50.00877111,101.6342979,41.40413928,54.26313032,11929.74795,1212471.557,4.072092397,-37,98.94327767,1189.641251,13100000.0,Athlete,17.86381386
52.30216763,108.7324781,36.22001721,58.38963364,12257.46027,1332784.03,3.8337398869999997,-10,98.79664665,1379.086362,15000000.0,Athlete,15.42929296
51.26360906,97.76158062,37.13192542,37.0178616,13890.05479,1357913.7119999998,4.156620339,-25,91.15193545,263.85887579999996,14500000.0,Cardio Enthusiast,18.03868
51.75313887,113.153512,34.63245863,35.3400718,13196.79178,1493263.3380000002,4.312133364,-72,9.578838318999999,269.3301934,11500000.0,Cardio Enthusiast,18.61111315
53.46963148,99.42845311,31.74294144,43.45493456,14864.12055,1477916.513,4.317894838,-19,98.72261724,356.60584769999997,17900000.0,Cardio Enthusiast,15.58046162
52.27335081,105.55820449999999,35.26229158,36.01886961,13461.48219,1420969.89,4.441720337,-16,9.903846919,256.6838707,12400000.0,Cardio Enthusiast,19.78867272
53.61642993,107.070545,31.61186794,39.18474775,14197.854790000001,1520172.05,4.291340891,-51,9.650891121,304.94250669999997,15600000.0,Cardio Enthusiast,16.05499879
51.35814483,104.59412990000001,38.66970904,39.37878379,14138.123290000001,1478764.7030000002,4.9463427939999995,-30,9.673239732999999,267.3930643,12500000.0,Cardio Enthusiast,17.32937613
49.70938908,87.53102193,40.78668675,33.1420518,12941.60274,1132791.713,6.007251052999999,-63,9.921558902000001,208.00030080000002,10100000.0,Cardio Enthusiast,22.4800606
49.62573443,100.9606393,41.64828085,31.91214914,12550.64932,1267121.5790000001,4.671035861,-147,9.973775602,217.9312434,10300000.0,Cardio Enthusiast,22.96167085
54.58446703,115.0419687,32.9089923,45.84707772,15298.55068,1759975.389,2.946272747,-219,97.02666715,404.5030014,19500000.0,Cardio Enthusiast,14.22799114
52.08959052,99.15260627,35.50439055,35.12387372,13337.3589,1322433.896,4.655634232,-36,9.948773224,261.1085642,11800000.0,Cardio Enthusiast,19.37669501
50.99397414,95.88768877,35.17038388,32.8756424,12906.23836,1237549.367,5.1396028739999995,-70,9.689460817999999,247.1578031,11900000.0,Cardio Enthusiast,20.89839021
51.53397383,114.078782,37.00038553,40.35614308,14127.69863,1611670.6519999998,3.6143450560000003,-35,97.21609145,336.9288545,14200000.0,Cardio Enthusiast,16.58769526
49.21009204,103.6425891,38.6509627,43.95620619,11162.78082,1156939.506,5.760765382000001,-33,98.42527926,754.0349739,9542232.303,Athlete,24.16577269
49.52519623,102.77588100000001,38.6315451,30.3918404,12405.931509999999,1275030.54,5.86342569,-18,9.697552468,187.89067409999998,9246937.779,Cardio Enthusiast,24.40405587
49.45856138,122.1892567,43.41449958,50.31264833,11490.79178,1404051.3069999998,4.066069833,-73,98.76950131,867.6118826999999,9857300.537,Athlete,21.3018763
50.39431166,93.43404062,40.40697755,32.6753517,12708.73973,1187428.904,6.0057437479999995,-19,9.746561502,219.6285534,9530464.056,Cardio Enthusiast,22.74934393
54.65683213,110.2606243,29.18378936,53.62276605,16649.80274,1835817.644,-0.066426205,-128,99.38926736,524.2214012000001,23500000.0,Cardio Enthusiast,10.97539929
50.27489052,93.03834391,42.73296886,35.13264779,13351.55616,1242206.674,4.2787125260000005,-113,9.429801129,238.1229274,11800000.0,Cardio Enthusiast,20.55263228
52.02415429999999,99.28499185,33.94699718,55.07615407,12018.95342,1193301.693,3.6936597289999997,-17,99.65208413,1150.446297,12600000.0,Athlete,16.89419455
50.13938201,116.1156855,39.25180978,33.19896543,12917.89863,1499970.654,5.220826026,-100,8.327257351,212.4978347,10400000.0,Cardio Enthusiast,22.09534712
52.70682459,105.56775520000001,36.39163266,59.79920611,12467.39452,1316154.853,3.70809381,-6,99.38291611,1420.090643,16100000.0,Athlete,15.38141809
49.66043657,109.5099628,40.7778863,44.57411297,11106.6,1216283.353,5.427774906000001,-10,98.85466529,814.2438025,11100000.0,Athlete,23.63678423
50.43388941,97.48570833,38.61126207,46.22678813,11121.06575,1084144.972,4.451436037,-15,98.51794481,854.2528226,9469945.875,Athlete,20.32157709
52.21898105,100.8867343,35.84861110000001,42.18350369,14718.27123,1484878.32,3.384502895,-138,95.96510129,337.55719320000003,16000000.0,Cardio Enthusiast,15.59524624
50.56569418,112.6314425,41.35151713,50.78248082,11491.55068,1294309.9309999999,4.24635241,-7,99.46375049,907.18014,10300000.0,Athlete,20.266363100000003
53.19943342,103.5158996,39.74063152,38.34446441,13815.019180000001,1430074.138,3.433920413,-140,91.26200532,291.374709,13700000.0,Cardio Enthusiast,16.44267719
52.42003013,114.399575,35.94509452,56.14858725,7763.917808,888188.8978,4.340437887,-107,-0.948725055,210.9157648,1684443.1,Weight Trainer,16.62791404
47.61870667,99.22440173,45.06775936,29.26204711,12366.99452,1227107.633,6.485513877000001,-45,9.782843517,162.4911729,9055753.485,Cardio Enthusiast,26.05217065
51.60078111,102.9351803,36.93809177,41.30167732,14490.30959,1491562.631,3.734049764,-35,9.654656911,319.3368868,15700000.0,Cardio Enthusiast,15.71112186
50.70889386,108.6913689,39.41932247,33.10228342,12970.312329999999,1409761.001,5.118017689,-23,9.557653491,217.0703611,9094734.889,Cardio Enthusiast,21.65874231
47.05814785,95.04327063,46.72139371,29.79265449,12551.34795,1192921.16,5.809955256,-88,9.846260252,175.8745686,10700000.0,Cardio Enthusiast,26.46348544
50.219269700000005,96.98177395,38.50263567,33.96002832,13046.580820000001,1265280.5520000001,4.564597955,-99,9.825306926,239.7159806,11700000.0,Cardio Enthusiast,20.26555048
48.86502193,106.6362426,41.0554,40.931014000000005,10829.83288,1154852.686,4.76012868,-35,99.58889608,682.7157105,9092281.317,Athlete,24.72997533
48.88530831,98.07288174,41.80863366,32.16106149,12899.50685,1265091.81,6.36408614,-120,9.870620049,223.48215519999997,10100000.0,Cardio Enthusiast,23.29455822
52.01800408,114.5708094,36.47676433,52.16820371,11715.27397,1342228.4219999998,4.742230076,-30,99.5418,923.8825263,11100000.0,Athlete,19.03727373
53.04295114,97.94663224,31.61713233,40.78633147,14360.03014,1406516.591,4.044716167,-60,98.14442663,323.7957024,15100000.0,Cardio Enthusiast,16.01987642
50.01885676,96.28489323,41.27208852,34.58814369,13273.53699,1278041.092,5.165292162,-22,9.761286176,240.9971676,12100000.0,Cardio Enthusiast,20.56139449
50.04399874,108.57981219999999,40.95467473,48.12564008,11298.17808,1226754.054,5.199279645,-27,99.87547891,852.9534731000001,10100000.0,Athlete,22.31910267
52.32395413,101.1439733,39.65292196,42.23852847,14932.49315,1510331.689,3.796431253,-83,96.29908467,384.6072357,32400000.0,Cardio Enthusiast,14.62599971
50.52448145,101.8084902,40.68673444,34.42762037,13230.61918,1346989.3630000001,4.772622258999999,-21,9.956096085,230.3289639,11900000.0,Cardio Enthusiast,20.93812893
52.14510178,101.8780112,34.92458818,52.47856874,11786.07671,1200742.0559999999,4.585776302,-51,99.94945915,1037.009311,10600000.0,Athlete,19.19289766
52.28627764,105.23797140000002,35.97580783,40.12596274,14268.8411,1501623.8909999998,3.680814677,-126,9.929796036,362.9942135,17600000.0,Cardio Enthusiast,15.92218569
50.32740588,87.71328425,41.3270175,36.82961479,13765.96712,1207458.187,4.379464781,-43,92.79504225,285.2994198,12800000.0,Cardio Enthusiast,18.52561271
52.92079861,105.5522756,35.99093509,61.68539219,12579.13425,1327756.245,3.36326692,-119,99.86176627,1465.9814529999999,15700000.0,Athlete,14.287254199999998
51.56358098,102.57883309999998,41.97548319,48.82156771,11420.90685,1171543.297,4.753119268,-8,98.82333719,914.4283882000001,9869454.589,Athlete,20.49008923
53.15419909,106.93390009999999,34.68999069,50.15165159,11492.26575,1228912.798,4.138625098,-20,99.77145445,915.2465704,10500000.0,Athlete,18.83499954
50.47224184,115.96891509999999,38.93426326,53.18156301,12002.13151,1391874.169,5.010598316,-105,99.49660572,869.1860107000001,10500000.0,Athlete,18.64121665
55.02094023,106.271878,31.43106135,67.08924835,12971.27123,1378481.354,2.9464162610000004,-72,99.76418404,1788.4124199999999,18200000.0,Athlete,13.23921731
48.73760505,103.0014906,43.12600482,47.39155275,11327.150679999999,1166713.405,5.079209853,-26,99.56035178,866.9322619,10200000.0,Athlete,21.01732732
49.5794869,108.4152879,42.69234646,46.19569963,11088.9863,1202215.642,4.714426434,-101,96.67992667,858.4806978,9393276.441,Athlete,21.52258995
50.27514734,104.8689928,37.30493344,49.70520254,11510.473970000001,1207091.812,4.883067107,-28,99.84550603,932.7370205,11500000.0,Athlete,20.30322067
48.04665146,82.04183432,43.13960299,29.61481966,12567.5726,1031066.709,5.196438099,-137,9.392598149,189.5354102,10300000.0,Cardio Enthusiast,25.31428277
49.30691855,99.08049292,43.9170528,31.02946685,12771.05205,1265362.133,6.822760048999999,-76,9.94999809,174.38762490000002,9671885.611,Cardio Enthusiast,24.50476504
